,loss,out1_accuracy,out1_loss,out2_accuracy,out2_loss,val_loss,val_out1_accuracy,val_out1_loss,val_out2_accuracy,val_out2_loss
0,3.8293776512145996,0.0,3.9863057136535645,0.0,3.7247586250305176,3.7310404777526855,0.0,3.7474069595336914,0.0,3.7201290130615234
1,3.5439391136169434,0.0,3.765153169631958,0.125,3.396462917327881,3.4220428466796875,0.0,3.437039375305176,0.0625,3.4120445251464844
